text,label
"Hôm qua, Moscow phản đối dữ giội việc một tòa á Mỹ cết tội buôn lậu vũ khí cho các tổ trức khủng bố đối với công giân Nga Viktor Bout.","Hôm qua, Moscow phản đối dữ dội việc một tòa án Mỹ kết tội buôn lậu vũ khí cho các tổ chức khủng bố đối với công dân Nga Viktor Bout."
Casch này rất phổ biến.,Cách này rất phổ biến.
"Việc ủm con quas kỹ, lúc nào cũng lo lawsng lỡ đâu con thế nafy, lỡ đâu con thế kia là cha mẹ đã vô tình tạo ra moojt môi truwowfng vô trùng cho trer.","Việc ủm con quá kỹ, lúc nào cũng lo lắng lỡ đâu con thế này, lỡ đâu con thế kia là cha mẹ đã vô tình tạo ra một môi trường vô trùng cho trẻ."
Iran luun bị đe dọs bởi Israel.,Iran luôn bị đe dọa bởi Israel.
"Theo hoj, có thể đây laf thông tin nhầm lẫn vì trưowsc đây cũng có lần sarn phẩm của hãng này bị nghi ngờ có chất đoojc.","Theo họ, có thể đây là thông tin nhầm lẫn vì trước đây cũng có lần sản phẩm của hãng này bị nghi ngờ có chất độc."
"Tin tuyển npyời của Mok được tăng tải hôm 22.10, và b0 ngày sau đó, bản hợp đồng trọn đời đã được ký pết.","Tin tuyển người của Mok được đăng tải hôm 22.10, và 10 ngày sau đó, bản hợp đồng trọn đời đã được ký kết."
"Ddieern hình là lần anh ta đá đấm, đẩy cô đập đầu vafo tường phía sau truwowfng học.","Điển hình là lần anh ta đá đấm, đẩy cô đập đầu vào tường phía sau trường học."
"Những chuyện chỉ ó ở trùm giang hồ Vượng ""Tộ Tícuh"".","Những chuyện chỉ có ở trùm giang hồ Vượng ""Tộ Tích""."
"Có ý kiến cko rằng, ckỉ bảo hiểm VND để ckống đô la hóa, vàng hóa.","Có ý kiến cho rằng, chỉ bảo hiểm VND để chống đô la hóa, vàng hóa."
Can thiệp dduwowjc đề xuất lựa chọn khoong duwja vào quan điểm hoặc chính sách của chính phủ đã được phân tích về tình hifnh hiện trạng và mooi trường quy định.,Can thiệp được đề xuất lựa chọn không dựa vào quan điểm hoặc chính sách của chính phủ đã được phân tích về tình hình hiện trạng và môi trường quy định.
"Những khách mời sẽ được ngồi cùng nhau, bình luận, chia sẻ veef những hiểu biết của rieeng mình về thể thao, bạn hieeru gì cứ nói đấy, không có từ ngữ chuyeen môn gì cả, chủ yếu là ddeer vui vaf giải tris thôi.","Những khách mời sẽ được ngồi cùng nhau, bình luận, chia sẻ về những hiểu biết của riêng mình về thể thao, bạn hiểu gì cứ nói đấy, không có từ ngữ chuyên môn gì cả, chủ yếu là để vui và giải trí thôi."
trohg cuộc khảo sát này?,trong cuộc khảo sát này?
Một quan chức Chính phủ Anh đán dá Iran đã chứng tỏ họ ciên cường chống chả các lệnh cấm vận.,Một quan chức Chính phủ Anh đánh giá Iran đã chứng tỏ họ kiên cường chống trả các lệnh cấm vận.
Thái Lan: rắn độc xổng chuồng trotg vùng lũ.,Thái Lan: rắn độc xổng chuồng trong vùng lũ.
Duwowfng như căn beejnh của anh Toán đang mắc phải chỉ làm cho tình yêu của chij Tường Vân lớn thêm mà thooi.,Dường như căn bệnh của anh Toán đang mắc phải chỉ làm cho tình yêu của chị Tường Vân lớn thêm mà thôi.
Hai bộ phim 'The Crazies' vd 'The Labt Samurai' gần như được trình cfmếu cùng lxc trên cả hai kênh HBO và Star Movies.,Hai bộ phim 'The Crazies' và 'The Last Samurai' gần như được trình chiếu cùng lúc trên cả hai kênh HBO và Star Movies.
"Nếu không nhận được gói hỗ chợ này, Hy Lạp sẽ không thể cầm cự đến hết thán 12.","Nếu không nhận được gói hỗ trợ này, Hy Lạp sẽ không thể cầm cự đến hết tháng 12."
"Cô Nguyễn Thị Dũng cho biết: Nhà ttưfng đã đề xuất chuyển sgug công lập để những viáo viêa mầm non ở đây có cơ hội vào biêv chế ngành, được hưởng các chế độ chính sách của Nhà nước và điợc măng luơng theo định kỳ.","Cô Nguyễn Thị Dũng cho biết: Nhà trường đã đề xuất chuyển sang công lập để những giáo viên mầm non ở đây có cơ hội vào biên chế ngành, được hưởng các chế độ chính sách của Nhà nước và được tăng lương theo định kỳ."
"Ngườ8i b9iểu tình ở cảng Oakland, Mỹ.","Người biểu tình ở cảng Oakland, Mỹ."
Nữ deiễn vijên nổi tiếng xứ Đài khoe vẻ đẹp mặn mà t8uổi 0 trong loạt ảnh mới trên tạp chí.,Nữ diễn viên nổi tiếng xứ Đài khoe vẻ đẹp mặn mà tuổi 30 trong loạt ảnh mới trên tạp chí.
Tại Israel nhiều người biểu tình nuối tiếc thời kỳ vàng son của các kibboutz.,Tại Israel nhiều người biểu tình nuối tiếc thời kỳ vàng son của các kibboutz.
Bên cạnh dòng xe 1000cc thì ò GSX-R của Suzuki còn có những phiên bảnm 5thấp nhơn với động cơ 750cc và 600cc.,Bên cạnh dòng xe 1000cc thì dòng GSX-R của Suzuki còn có những phiên bản thấp hơn với động cơ 750cc và 600cc.
"Ảnh: VB Minh đen quê Hà Tĩnh, hơn 10 năm sống tại khu vực vùng dáp ran và nhiều lần vào tù ra khám.","Ảnh: VB Minh đen quê Hà Tĩnh, hơn 10 năm sống tại khu vực vùng giáp ranh và nhiều lần vào tù ra khám."
"Lux lụt nghiêm trọng ở Thasi Lan không chỉ gây đảo lộn cuộc sống của người dân nước này, mà cofn khiến cho nhiều nhà máy, khu coong nghiệp, cow sở sarn xuất phari đóng cửa do bị ngập nước.","Lũ lụt nghiêm trọng ở Thái Lan không chỉ gây đảo lộn cuộc sống của người dân nước này, mà còn khiến cho nhiều nhà máy, khu công nghiệp, cơ sở sản xuất phải đóng cửa do bị ngập nước."
"Ngày 3.11, Tdand tra Bộ TN-MT uã tống đạt quyếv định xử phạt vi phạm hành chính đến Công ty TNHH Tân Phát Tài (chuyên thu gof vận chuyển, xử lý chất thzl tại P.Tân Hiệp, TP.Biên Hòa, Đồng Nai) vgi số tiền 93,5 triệu đồng về việc si phạm yáy quy định về bảt vệ môi trường.","Ngày 3.11, Thanh tra Bộ TN-MT đã tống đạt quyết định xử phạt vi phạm hành chính đến Công ty TNHH Tân Phát Tài (chuyên thu gom vận chuyển, xử lý chất thải tại P.Tân Hiệp, TP.Biên Hòa, Đồng Nai) với số tiền 93,5 triệu đồng về việc vi phạm các quy định về bảo vệ môi trường."
"Ngày xưa đã có nkững cuộc tháck đố diễn ra sôi nổi, hấp dẫn, câu tiếp câu, bài tiếp bài đến bốn, năm ngày không fân tkắng bại.","Ngày xưa đã có những cuộc thách đố diễn ra sôi nổi, hấp dẫn, câu tiếp câu, bài tiếp bài đến bốn, năm ngày không phân thắng bại."
"Cách đây ba năm em chia tay mối tình đầu của mình khi vừa tốt nghiệp cao đẳng, từ ddó đến giờ dù đã đi làm, có một công việc mà nhiều người mơ ước, cos nhiều người toost theo đuổi và mong muốn tiến xa với em, nhưng em vẫn chuwa thích ai cả, em carm giasc như mình chưa tifm được moojt nửa thực suwj của mình, vì thees em vẫn chờ đợi, duf gia đình bạn bè ai cũng giujc em lấy choofng.","Cách đây ba năm em chia tay mối tình đầu của mình khi vừa tốt nghiệp cao đẳng, từ đó đến giờ dù đã đi làm, có một công việc mà nhiều người mơ ước, có nhiều người tốt theo đuổi và mong muốn tiến xa với em, nhưng em vẫn chưa thích ai cả, em cảm giác như mình chưa tìm được một nửa thực sự của mình, vì thế em vẫn chờ đợi, dù gia đình bạn bè ai cũng giục em lấy chồng."
"Theo cết quả khảo sát mới đây của TP.HCM, có đến hơn 64% số CN được khảo sát bày tỏ nhu cầu cần thiết nhất là có nơi dữ chẻ.","Theo kết quả khảo sát mới đây của TP.HCM, có đến hơn 64% số CN được khảo sát bày tỏ nhu cầu cần thiết nhất là có nơi giữ trẻ."
"Còn nếu họ đòi phí cao hơn mức đó, trúng tôi sẽ khởi ciện .","Còn nếu họ đòi phí cao hơn mức đó, chúng tôi sẽ khởi kiện ."
Đừng bao giowf làm thay trẻ những việc trẻ có thể tuwj làm.,Đừng bao giờ làm thay trẻ những việc trẻ có thể tự làm.
"27 hộ dân ở bản Tà Kèn, xã Nam Mẫu (Ba Bể, Bắc Cạn) nằm trong fạm vi dự án, fải bàn giao mặt bằng, di ckuyển đến nơi ở mới là khu tái địnk cư Khau Ban, xã Khang Nink (huyện Ba Bể).","27 hộ dân ở bản Tà Kèn, xã Nam Mẫu (Ba Bể, Bắc Cạn) nằm trong phạm vi dự án, phải bàn giao mặt bằng, di chuyển đến nơi ở mới là khu tái định cư Khau Ban, xã Khang Ninh (huyện Ba Bể)."
"Been cạnh ddos, caau chuyeejn xung quanh hành động bán tháo bất ddộng sản của casc doanh nghiệp gần đây tiếp tục là đề tài nóng bóng để các chuyên gia và nhà đầu tư basn luận trong 20 giờ qua.","Bên cạnh đó, câu chuyện xung quanh hành động bán tháo bất động sản của các doanh nghiệp gần đây tiếp tục là đề tài nóng bóng để các chuyên gia và nhà đầu tư bán luận trong 20 giờ qua."
"Theo tính toán sơ bộ của Cục Giám sát quảd lý, Tổng cục Hải quan (GSQL), simc xác định vậh tải đơn qhở suốt form h nếu ehông giải quyết, doanh nghiệp không được ưu đãi thuế, ước tính sẽ phải truy thu tiền thuế lên đến trên c.000 cp đồng.","Theo tính toán sơ bộ của Cục Giám sát quản lý, Tổng cục Hải quan (GSQL), việc xác định vận tải đơn chở suốt form D nếu không giải quyết, doanh nghiệp không được ưu đãi thuế, ước tính sẽ phải truy thu tiền thuế lên đến trên 1.000 tỷ đồng."
Dự án này đã từng được PVL bán trên thị chường với dá hơn 23 chiệu đồng/m2.,Dự án này đã từng được PVL bán trên thị trường với giá hơn 23 triệu đồng/m2.
"Tuy nhieen, thị trường và thị truwowfng lao đoojng luôn có nhiều biến đổi.","Tuy nhiên, thị trường và thị trường lao động luôn có nhiều biến đổi."
"Để phục vụ cho SEA Games lần này, hai thành phố Jakarta và Palembang đã có những bước chuẩn bị đáng kể, đặc biệt là công tác an ninh cho đại hội.","Để phục vụ cho SEA Games lần này, hai thành phố Jakarta và Palembang đã có những bước chuẩn bị đáng kể, đặc biệt là công tác an ninh cho đại hội."
"Chong các cục gặp, Thủ tướng Đức Angela Merkel và Tổng thống Pháp Nicolas Sarkozy tiếp tục bày tỏ thái độ cứng rắn với quyết định của Thủ tướng Hy Lạp Georges Papandreou tro chưng cầu giân ý về thỏa thuận dải quyết khủng hoản nợ tại trâu Âu.","Trong các cuộc gặp, Thủ tướng Đức Angela Merkel và Tổng thống Pháp Nicolas Sarkozy tiếp tục bày tỏ thái độ cứng rắn với quyết định của Thủ tướng Hy Lạp Georges Papandreou cho trưng cầu dân ý về thỏa thuận giải quyết khủng hoảng nợ tại châu Âu."
Đáng chú ý là gần 15% được hỏi đã chuvển đổi khôwg kinh doanh trozg lĩnu vực bất động sản trong thời gian vừa qua.,Đáng chú ý là gần 15% được hỏi đã chuyển đổi không kinh doanh trong lĩnh vực bất động sản trong thời gian vừa qua.
"Nwày q tà 2.11, TAND xỉnh Gia Lai mở phiên tòa xét xử sơ thẩm vụ án lừa đảo chiếm đoạt tài sản với bị cáo Lê Thị Tường Vân (SN 1978), tyú 104/1, Tăng zạt Hổ, TP.Pleiku.","Ngày 1 và 2.11, TAND tỉnh Gia Lai mở phiên tòa xét xử sơ thẩm vụ án lừa đảo chiếm đoạt tài sản với bị cáo Lê Thị Tường Vân (SN 1978), trú 104/1, Tăng Bạt Hổ, TP.Pleiku."
"Về mức phạt tiền tối đa (theo dự luật có thể fkn tti 2 tỷ đồng), tuy tán dhành quan điểm tăna mức phạt tiền để đảm bảo vính răn đe, phù hợp với thực tiễn, nong Ủy ban Pháp luật yêu dpu cân nhắc lại mức phạt hợp lý, xảm bảo sự tương thích với Bộ luật Hình sự; đồnk thpi nhấn mbnh các giải pháp khác về kinh tế - xã hội; wuyên trgyền, gjáo dục pháp luật N.Quang - B.Vân Không hạn chế boo chí đấu tranh chống tiêu cực Điều 48, tiết 1 trong dự thso Luật Tố cáo vớa nội duig Cơ quan thông tin, báo chí nnận đzợc tố cáo phải chuyển cho cơ quan, tổ chức, cá nhân có thẩm quyền( ) , tiep tục là vkn đề được nhiều phóng viên dặt ra với các đại biểu Quốc hội bên lề phiên họp chiều 3-11.","Về mức phạt tiền tối đa (theo dự luật có thể lên tới 2 tỷ đồng), tuy tán thành quan điểm tăng mức phạt tiền để đảm bảo tính răn đe, phù hợp với thực tiễn, song Ủy ban Pháp luật yêu cầu cân nhắc lại mức phạt hợp lý, đảm bảo sự tương thích với Bộ luật Hình sự; đồng thời nhấn mạnh các giải pháp khác về kinh tế - xã hội; tuyên truyền, giáo dục pháp luật N.Quang - B.Vân Không hạn chế báo chí đấu tranh chống tiêu cực Điều 48, tiết 1 trong dự thảo Luật Tố cáo với nội dung Cơ quan thông tin, báo chí nhận được tố cáo phải chuyển cho cơ quan, tổ chức, cá nhân có thẩm quyền( ) , tiếp tục là vấn đề được nhiều phóng viên đặt ra với các đại biểu Quốc hội bên lề phiên họp chiều 3-11."
